episode,reward,victims_rescued,coverage_ratio,steps,total_loss,actor_loss,critic_loss,entropy
326,20.201097361315135,7,0.16888888,150,,,,
327,33.261178226812866,5,0.19555555,150,,,,
328,15.477160308452003,4,0.16444445,150,,,,
329,69.50750286416053,10,0.34666666,150,,,,
330,72.16897917958204,6,0.26666668,150,,,,
331,43.73968931908961,9,0.25777778,150,,,,
332,42.44899067818937,7,0.25333333,150,,,,
333,-15.792321164536828,4,0.11111111,150,,,,
334,25.16245694056362,6,0.15111111,150,,,,
335,22.678297071231334,8,0.22222222,150,,,,
336,-4.1689960593411834,6,0.14222223,150,,,,
337,40.136666232293955,7,0.15555556,150,,,,
338,31.95859052470962,9,0.22666667,150,,,,
339,-10.714289812606197,7,0.15555556,150,,,,
340,23.625884273034337,5,0.16,150,,,,
341,52.600186972804465,6,0.16444445,150,,,,
342,20.574953536257812,5,0.15111111,150,,,,
343,37.905759820498865,11,0.26666668,150,,,,
344,59.77229752395969,5,0.13333334,150,,,,
345,46.439612221873034,4,0.08888889,150,,,,
346,13.00841797739638,4,0.115555555,150,,,,
347,49.91726310208237,2,0.08,150,,,,
348,27.321802376973082,5,0.14222223,150,,,,
349,-16.919641592007334,5,0.10666667,150,,,,
350,-25.138526631357855,4,0.08888889,150,,,,
351,3.727739661903036,6,0.13333334,150,,,,
352,-4.180747196349438,3,0.057777777,150,,,,
353,-24.544387368087243,5,0.115555555,150,,,,
354,55.63447142544781,15,0.3288889,113,,,,
355,-8.818198032257612,7,0.12888889,150,,,,
356,59.470166118152186,13,0.37777779,150,,,,
357,61.4408337775744,15,0.36,138,,,,
358,9.872203387910432,5,0.12444445,150,,,,
359,46.93111466193072,7,0.18222222,150,,,,
360,59.91010717986142,10,0.29777777,150,,,,
361,27.89578323852378,5,0.14666666,150,,,,
362,39.124210956820434,9,0.24,150,,,,
363,16.31117575612455,7,0.2,150,,,,
364,70.2804533068756,12,0.32,150,,,,
365,-20.549672294415437,5,0.08444444,150,,,,
366,51.04390281765618,8,0.2,150,,,,
367,31.652788706055823,7,0.20444444,150,,,,
368,43.5,15,0.3288889,87,,,,
369,-15.410524229775488,5,0.09777778,150,,,,
370,54.35881793837469,15,0.3511111,115,,,,
371,65.05476280348736,6,0.23555556,150,,,,
372,22.01638081733325,6,0.17333333,150,,,,
373,-10.10568623104992,7,0.16,150,,,,
374,43.716513438924196,9,0.23555556,150,,,,
375,-21.589030340238168,6,0.14666666,150,,,,
376,66.89363078461744,12,0.34666666,150,,,,
377,20.87739501681508,3,0.093333334,150,,,,
378,41.257397021889034,5,0.13333334,150,,,,
379,-5.974054214295361,3,0.062222224,150,,,,
380,45.504432346553585,13,0.32444444,150,,,,
381,50.47689349363934,15,0.34666666,138,,,,
382,4.191926911431212,3,0.062222224,150,,,,
383,19.71311555489147,5,0.14666666,150,,,,
384,-6.955341266949221,3,0.07111111,150,,,,
385,62.97161436339538,12,0.34666666,150,,,,
386,-9.316028324284286,6,0.14222223,150,,,,
387,-15.494977343926019,7,0.12888889,150,,,,
388,9.704695363726316,8,0.23555556,150,,,,
389,26.407513192633086,8,0.23111111,150,,,,
390,0.04831070441394658,7,0.16,150,,,,
391,-30.716076502065576,3,0.062222224,150,,,,
392,42.861568285886925,2,0.08888889,150,,,,
393,35.45078820976268,7,0.16444445,150,,,,
394,53.407350929580424,7,0.21777777,150,,,,
395,18.937391180493584,14,0.30666667,150,,,,
396,62.75481342310556,3,0.12888889,150,,,,
397,14.696546559405192,3,0.093333334,150,,,,
398,31.201737303004826,7,0.18666667,150,,,,
399,-1.1961903992869862,4,0.12,150,,,,
400,6.756279618922562,5,0.13777778,150,,,,
401,-27.14336639496335,5,0.13333334,150,,,,
402,7.124242239679582,4,0.10222222,150,,,,
403,65.76534692872124,15,0.3511111,135,,,,
404,-29.26970056618439,3,0.075555556,150,,,,
405,-30.374485068052994,2,0.06666667,150,,,,
406,-1.8396486828690612,5,0.15111111,150,,,,
407,-33.04057335460599,2,0.04888889,150,,,,
408,-23.02130930321794,5,0.093333334,150,,,,
409,5.19555103156101,7,0.19555555,150,,,,
410,-8.693326105985877,7,0.16888888,150,,,,
411,4.158811420272748,3,0.08,150,,,,
412,4.225312299613863,7,0.16,150,,,,
413,9.835080392934817,7,0.17333333,150,,,,
414,-19.645163068255336,4,0.08,150,,,,
415,10.226499476273577,3,0.075555556,150,,,,
416,9.72348639060721,6,0.13333334,150,,,,
417,55.18167033550703,15,0.33333334,144,,,,
418,57.776620675988454,8,0.22666667,150,,,,
419,1.1793858758344156,3,0.062222224,150,,,,
420,-3.055237667454895,3,0.07111111,150,,,,
421,-15.264823219291564,5,0.10666667,150,,,,
422,-1.2036902881592688,7,0.16444445,150,,,,
423,-8.23937620433464,6,0.12888889,150,,,,
424,-12.655274693478214,1,0.026666667,150,,,,
425,-3.4621320089282035,6,0.15111111,150,,,,
426,-25.139366297875398,6,0.11111111,150,,,,
427,-14.336229525774506,6,0.12,150,,,,
428,-37.92977073186245,4,0.062222224,150,,,,
429,-17.296151337726307,3,0.075555556,150,,,,
430,0.6184738846695534,5,0.17777778,150,,,,
431,-8.955984420737463,6,0.115555555,150,,,,
432,8.404703114895906,4,0.08444444,150,,,,
433,-4.316976444009976,8,0.15111111,150,,,,
434,46.13468695900956,12,0.28,150,,,,
435,-4.703637701245466,6,0.12,150,,,,
436,-7.371950490423174,5,0.11111111,150,,,,
437,-2.151809428801281,6,0.13777778,150,,,,
438,2.380659081366725,2,0.053333335,150,,,,
439,29.68047170225563,8,0.19111112,150,,,,
440,14.373402050872379,3,0.06666667,150,,,,
441,6.19405771649857,5,0.12,150,,,,
442,-17.68051533220909,4,0.06666667,150,,,,
443,-17.262579647614647,6,0.10222222,150,,,,
444,17.71560158160647,5,0.115555555,150,,,,
445,-34.32081367414831,2,0.044444446,150,,,,
446,-0.9543530257486914,6,0.10222222,150,,,,
447,-3.711826490581661,7,0.15111111,150,,,,
448,9.175540606159746,7,0.12444445,150,,,,
449,27.607457371601342,9,0.18666667,150,,,,
450,33.86990144559576,7,0.13777778,150,,,,
451,21.374624110952603,7,0.14666666,150,,,,
452,11.383156507936128,5,0.09777778,150,,,,
453,12.099443328429526,7,0.13333334,150,,,,
454,-8.413760228206431,2,0.044444446,150,,,,
455,3.7442337346093826,3,0.057777777,150,,,,
456,-4.494997995881697,2,0.031111112,150,,,,
457,3.2579904857590556,6,0.10666667,150,,,,
458,21.419820889593172,6,0.12,150,,,,
459,41.47070344421971,5,0.14222223,150,,,,
460,-19.331892442597216,2,0.053333335,150,,,,
461,-6.062862977937658,7,0.14222223,150,,,,
462,20.31701553258051,6,0.12888889,150,,,,
463,-9.455279288276206,3,0.06666667,150,,,,
464,22.819575799360166,8,0.15555556,150,,,,
465,13.054965919410368,7,0.13777778,150,,,,
466,25.4272606213459,2,0.07111111,150,,,,
467,-17.896673125867864,4,0.08888889,150,,,,
468,15.360233716075506,6,0.11111111,150,,,,
469,-1.1157845649142804,5,0.12,150,,,,
470,19.299303170648383,7,0.14222223,150,,,,
471,27.70013665014766,8,0.15111111,150,,,,
472,-3.402957295572257,5,0.11111111,150,,,,
473,32.09647115933249,8,0.17777778,150,,,,
474,-9.831023898494747,2,0.022222223,150,,,,
475,-1.5128448036440378,7,0.11111111,150,,,,
476,1.9032493030773097,6,0.09777778,150,,,,
477,-2.8703093026490087,5,0.093333334,150,,,,
478,-4.606983958118383,5,0.115555555,150,,,,
479,18.86373019637683,4,0.12888889,150,,,,
480,-16.209498404904547,3,0.075555556,150,,,,
481,4.527578216917622,3,0.07111111,150,,,,
482,3.5880680961931475,5,0.093333334,150,,,,
483,20.424190075888802,7,0.15555556,150,,,,
484,-8.121491195264191,3,0.08,150,,,,
485,-1.2998037359342494,2,0.044444446,150,,,,
486,20.14490350085014,8,0.21333334,150,,,,
487,44.176268149475,6,0.14666666,150,,,,
488,1.8118021177309416,6,0.10666667,150,,,,
489,3.6245798973975205,3,0.057777777,150,,,,
490,15.200103086967772,5,0.093333334,150,,,,
491,-3.9094812440848,6,0.10666667,150,,,,
492,-14.803007448483124,3,0.062222224,150,,,,
493,18.9400787496296,5,0.12888889,150,,,,
494,21.895172319054026,7,0.15555556,150,,,,
495,-7.537011113147028,3,0.07111111,150,,,,
496,18.713957395475337,6,0.10222222,150,,,,
497,33.59655935244961,5,0.10222222,150,,,,
498,27.387314418327442,7,0.15111111,150,,,,
499,2.5396110612887046,3,0.057777777,150,,,,
500,51.40878541885408,8,0.17333333,150,,,,
501,1.1501389124308492,3,0.062222224,150,,,,
502,17.480494074160895,7,0.16444445,150,,,,
503,10.482101246718784,3,0.062222224,150,,,,
504,28.484906121399767,4,0.11111111,150,,,,
505,3.3144441888517413,6,0.14666666,150,,,,
506,6.378246288702837,7,0.12888889,150,,,,
507,14.264231027995585,3,0.08,150,,,,
508,28.788999552732008,7,0.15111111,150,,,,
509,5.947433535359114,5,0.10222222,150,,,,
510,15.742119718686311,2,0.044444446,150,,,,
511,-7.596344659423815,4,0.062222224,150,,,,
512,41.349543206817714,8,0.19111112,150,,,,
513,3.7114318605663676,6,0.10666667,150,,,,
514,48.20975826497448,10,0.2488889,150,,,,
515,14.068212399048093,7,0.14666666,150,,,,
516,34.49196713427511,6,0.15555556,150,,,,
517,24.79697115260268,5,0.11111111,150,,,,
518,-6.133236031137084,3,0.057777777,150,,,,
519,-3.123988191473826,6,0.11111111,150,,,,
520,20.72958675237982,7,0.14222223,150,,,,
521,33.74632872051541,2,0.062222224,150,,,,
522,21.75941037007751,7,0.15555556,150,,,,
523,9.822446816477196,2,0.062222224,150,,,,
524,7.604776759900364,3,0.062222224,150,,,,
525,-1.6726770988386157,6,0.11111111,150,,,,
526,25.67225720086195,4,0.12,150,,,,
527,19.327640794730844,7,0.15111111,150,,,,
528,9.447964613888452,5,0.12444445,150,,,,
529,13.697104796535868,5,0.09777778,150,,,,
530,19.699339269157285,4,0.10666667,150,,,,
531,6.595222699843353,3,0.057777777,150,,,,
532,4.741864436930227,2,0.053333335,150,,,,
533,20.504769162194005,5,0.10222222,150,,,,
534,30.22387645085796,2,0.062222224,150,,,,
535,37.21459399288243,8,0.2,150,,,,
536,3.8614352840682127,2,0.062222224,150,,,,
537,-2.3847563337298947,3,0.06666667,150,,,,
538,10.519652454751274,7,0.14666666,150,,,,
539,19.18847400402305,4,0.08888889,150,,,,
540,17.668619798983478,6,0.14666666,150,,,,
541,-0.1460278781607922,3,0.06666667,150,,,,
542,25.146929048191467,7,0.17333333,150,,,,
543,7.013319272968321,5,0.115555555,150,,,,
544,1.2111758587250456,5,0.15111111,150,,,,
545,-15.45327212891413,2,0.053333335,150,,,,
546,-1.5787730831151041,4,0.075555556,150,,,,
547,58.46498008393272,8,0.17333333,150,,,,
548,18.316495547276144,3,0.07111111,150,,,,
549,-0.19205656047020803,6,0.12,150,,,,
550,-0.018819035209133972,4,0.08888889,150,,,,
551,7.818459146786825,2,0.031111112,150,,,,
552,5.863129136104867,5,0.093333334,150,,,,
553,3.451536762803869,7,0.12444445,150,,,,
554,14.979147765952963,5,0.09777778,150,,,,
555,9.090994310687577,6,0.10222222,150,,,,
556,17.446630227697696,3,0.08,150,,,,
557,13.726281047943502,6,0.10222222,150,,,,
558,13.600163739317118,6,0.10666667,150,,,,
559,12.377836157668089,3,0.062222224,150,,,,
560,-1.9521514886817553,4,0.08888889,150,,,,
561,18.762730629076472,6,0.12444445,150,,,,
562,42.88788291090581,7,0.15555556,150,,,,
563,7.729012268803677,2,0.044444446,150,,,,
564,24.068872961175412,3,0.06666667,150,,,,
565,61.34648847600616,12,0.28444445,150,,,,
566,6.477653598555765,3,0.075555556,150,,,,
567,26.050123190935174,3,0.062222224,150,,,,
568,22.36303107240357,6,0.12888889,150,,,,
569,16.229799708992907,2,0.053333335,150,,,,
570,44.79041044931709,8,0.20444444,150,,,,
571,30.43300992792472,6,0.14222223,150,,,,
572,14.208527617745553,2,0.06666667,150,,,,
573,28.19308762991433,3,0.08444444,150,,,,
574,20.583904111215286,6,0.12888889,150,,,,
575,12.489756623198708,3,0.08888889,150,,,,
576,11.606318906184129,3,0.057777777,150,,,,
577,24.56607636786483,6,0.16444445,150,,,,
578,-1.8543647962054273,2,0.062222224,150,,,,
579,15.596315425607877,1,0.07111111,150,,,,
580,6.407596089848351,3,0.057777777,150,,,,
581,-5.416602754772942,5,0.10666667,150,,,,
582,0.9997242135937761,2,0.035555556,150,,,,
583,7.750107615898795,5,0.08888889,150,,,,
584,17.362540420727466,2,0.057777777,150,,,,
585,22.86246833905681,5,0.13777778,150,,,,
586,12.851953852672697,2,0.053333335,150,,,,
587,9.292727870780325,6,0.115555555,150,,,,
588,6.104586014426051,3,0.06666667,150,,,,
589,8.886961192095594,5,0.115555555,150,,,,
590,-7.183739642178152,3,0.044444446,150,,,,
591,42.64026944280489,8,0.18222222,150,,,,
592,42.421507390599274,5,0.14666666,150,,,,
593,45.21808632367694,5,0.12888889,150,,,,
594,29.32315448774182,4,0.08888889,150,,,,
595,26.26487822891054,2,0.075555556,150,,,,
596,33.312195730579674,7,0.14666666,150,,,,
597,23.121383328618542,5,0.10666667,150,,,,
598,17.65447493751706,5,0.09777778,150,,,,
599,62.61550762429875,13,0.31111112,150,,,,
600,-1.0666178389230367,3,0.057777777,150,,,,
601,23.010537091431953,2,0.06666667,150,,,,
602,2.7955490625844472,2,0.04,150,,,,
603,26.59127211893442,4,0.093333334,150,,,,
604,18.429491336018273,5,0.093333334,150,,,,
605,14.929725902692986,2,0.057777777,150,,,,
606,17.65819929992169,2,0.062222224,150,,,,
607,23.870851808298262,5,0.10666667,150,,,,
608,14.689690894575953,5,0.10222222,150,,,,
609,3.709400769398899,3,0.057777777,150,,,,
610,6.486684405676204,2,0.026666667,150,,,,
611,6.2019275035857895,2,0.06666667,150,,,,
612,51.88010650499794,15,0.33777776,146,,,,
613,20.93305249533027,3,0.08444444,150,,,,
614,17.58292695610604,3,0.08,150,,,,
615,9.719577828033806,2,0.044444446,150,,,,
616,18.24116325047701,3,0.093333334,150,,,,
617,25.3317143304429,8,0.16888888,150,,,,
618,-16.45400603113648,3,0.053333335,150,,,,
619,42.066384993200884,9,0.22666667,150,,,,
620,18.196459553750692,6,0.12,150,,,,
621,19.949936355924308,5,0.115555555,150,,,,
622,10.393485749537362,5,0.10666667,150,,,,
623,10.982879848727208,6,0.13333334,150,,,,
624,49.00997717917076,6,0.13333334,150,,,,
625,16.441877580040597,7,0.16444445,150,,,,
626,20.984955942446845,5,0.10666667,150,,,,
627,5.525211181732878,2,0.053333335,150,,,,
628,17.604998288398473,3,0.057777777,150,,,,
629,21.67587716811131,8,0.16,150,,,,
630,13.967790255081614,5,0.09777778,150,,,,
631,69.087680426509,13,0.30222222,150,,,,
632,36.90449985060948,6,0.12444445,150,,,,
633,19.22844684176665,2,0.053333335,150,,,,
634,3.0438278028913075,2,0.026666667,150,,,,
635,34.79647471136961,8,0.16444445,150,,,,
636,33.74588085019849,7,0.16,150,,,,
637,17.388404447662374,6,0.11111111,150,,,,
638,18.86532626874499,6,0.12444445,150,,,,
639,4.558624723882033,6,0.16444445,150,,,,
640,9.363665152996763,4,0.08444444,150,,,,
641,45.9049802484913,7,0.17333333,150,,,,
642,3.622092006406735,3,0.08444444,150,,,,
643,60.78802136555739,14,0.36,150,,,,
644,6.462301863741299,8,0.16,150,,,,
645,12.214890519383236,3,0.06666667,150,,,,
646,26.577801349053644,8,0.16444445,150,,,,
647,2.9449419492508824,4,0.08444444,150,,,,
648,4.424233684717738,6,0.14666666,150,,,,
649,60.97839713899009,7,0.19111112,150,,,,
650,26.5487580622543,7,0.15111111,150,,,,
651,36.26632176861818,3,0.12888889,150,,,,
652,16.983217380239054,8,0.17333333,150,,,,
653,22.919367887721755,5,0.10222222,150,,,,
654,35.06417303393245,6,0.18666667,150,,,,
655,7.9426441276047655,2,0.022222223,150,,,,
656,13.058773509094284,6,0.12888889,150,,,,
657,27.781055227148848,4,0.13777778,150,,,,
658,37.614872118772865,8,0.20444444,150,,,,
659,21.98073836023777,4,0.08444444,150,,,,
660,63.646567388312064,13,0.31111112,150,,,,
661,43.46355543486975,2,0.075555556,150,,,,
662,52.386803805649784,5,0.13777778,150,,,,
663,36.439284606989716,8,0.16,150,,,,
664,36.07226396137277,7,0.17777778,150,,,,
665,5.711109008623019,5,0.09777778,150,,,,
666,37.40038206857387,6,0.14666666,150,,,,
667,7.615381613009337,3,0.08,150,,,,
668,30.249641687619686,9,0.20444444,150,,,,
669,17.15866966052088,1,0.075555556,150,,,,
670,26.463556112686383,5,0.13777778,150,,,,
671,40.15382163756816,7,0.16888888,150,,,,
672,2.878093283739924,2,0.06666667,150,,,,
673,19.20414805012928,5,0.11111111,150,,,,
674,21.40377215910715,5,0.13333334,150,,,,
675,30.417670125846534,9,0.20888889,150,,,,
676,54.59108487177268,12,0.32,150,,,,
677,0.7576540462987627,2,0.04888889,150,,,,
678,15.358512757967688,3,0.07111111,150,,,,
679,50.16035179028941,7,0.2488889,150,,,,
680,1.260668042409959,6,0.115555555,150,,,,
681,45.2516184058784,8,0.2,150,,,,
682,36.152275891973304,8,0.23111111,150,,,,
683,21.68666968513051,7,0.16444445,150,,,,
684,70.17569070119364,13,0.29333332,150,,,,
685,8.67275124104021,3,0.057777777,150,,,,
686,35.509361507789464,6,0.14666666,150,,,,
687,19.673768388039583,6,0.12,150,,,,
688,31.31481791010666,6,0.12888889,150,,,,
689,29.307032821647944,7,0.13777778,150,,,,
690,20.230117043598273,7,0.16,150,,,,
691,72.0,14,0.4,150,,,,
692,16.2301316858422,5,0.115555555,150,,,,
693,36.71973482981216,6,0.16888888,150,,,,
694,19.215839310554152,2,0.062222224,150,,,,
695,49.310321827971066,2,0.06666667,150,,,,
696,6.787494554835822,1,0.044444446,150,,,,
697,2.246199871738991,6,0.11111111,150,,,,
698,8.587900072684931,6,0.12444445,150,,,,
699,12.882183431466721,3,0.062222224,150,,,,
700,14.370556242062733,4,0.08,150,,,,
701,24.231522074098844,2,0.04888889,150,,,,
702,-13.089052120806759,2,0.04,150,,,,
703,18.430032118303856,5,0.10666667,150,,,,
704,12.302284006516878,6,0.115555555,150,,,,
705,27.569255652397423,8,0.18666667,150,,,,
706,25.606456820124045,4,0.11111111,150,,,,
707,6.7175976814721,1,0.04,150,,,,
708,19.361872202203557,2,0.04,150,,,,
709,37.09416372077973,6,0.15111111,150,,,,
710,14.221658905876726,3,0.09777778,150,,,,
711,47.14850249294699,8,0.19111112,150,,,,
712,20.919295115693295,3,0.062222224,150,,,,
713,18.996253952046793,3,0.08,150,,,,
714,17.333125069443003,7,0.14666666,150,,,,
715,29.150425972129,7,0.12,150,,,,
716,17.479057316303802,2,0.06666667,150,,,,
717,38.1376599174128,4,0.12,150,,,,
718,25.874744077884156,2,0.04888889,150,,,,
719,20.68188444696723,5,0.093333334,150,,,,
720,8.400640840941747,2,0.035555556,150,,,,
721,20.51460303197855,3,0.053333335,150,,,,
722,44.06597540606239,7,0.15555556,150,,,,
723,16.040272027951186,1,0.031111112,150,,,,
724,17.208156517509916,3,0.044444446,150,,,,
725,24.296690110088534,4,0.08888889,150,,,,
726,12.919419998215893,1,0.04,150,,,,
727,15.97207768155965,5,0.093333334,150,,,,
728,15.117244513704378,2,0.057777777,150,,,,
729,44.07278363623386,6,0.13333334,150,,,,
730,20.219875754693774,2,0.04,150,,,,
731,19.493649606843327,6,0.12444445,150,,,,
732,58.492636070837754,11,0.24,150,,,,
733,19.877335108821846,5,0.09777778,150,,,,
734,17.7598410557876,1,0.026666667,150,,,,
735,7.081736204181437,2,0.04888889,150,,,,
736,14.16462205567759,1,0.031111112,150,,,,
737,18.72012313873092,3,0.10666667,150,,,,
738,6.0874827761161825,3,0.06666667,150,,,,
739,17.33300607628771,2,0.044444446,150,,,,
740,14.951238431177881,2,0.026666667,150,,,,
741,28.364052728019182,5,0.08888889,150,,,,
742,19.598193780047872,2,0.057777777,150,,,,
743,34.57971162912849,5,0.14666666,150,,,,
744,16.55255401957246,3,0.057777777,150,,,,
745,16.293444447825994,1,0.026666667,150,,,,
746,20.264636983207485,2,0.053333335,150,,,,
747,15.057890183611761,1,0.057777777,150,,,,
748,3.083857328594579,2,0.044444446,150,,,,
749,40.787138700082416,8,0.14666666,150,,,,
750,15.572166929059868,2,0.017777778,150,,,,
751,21.994597841690123,3,0.07111111,150,,,,
752,19.059547064689635,2,0.044444446,150,,,,
753,23.176554770589714,3,0.053333335,150,,,,
754,17.37478409253265,2,0.031111112,150,,,,
755,8.62604386646651,1,0.031111112,150,,,,
756,25.494473202573733,2,0.057777777,150,,,,
757,41.824881561585606,8,0.17777778,150,,,,
758,20.190698832259233,3,0.057777777,150,,,,
759,14.556923240435921,0,0.026666667,150,,,,
760,27.884298294252723,4,0.07111111,150,,,,
761,-0.13690249106938523,3,0.053333335,150,,,,
762,16.02484225996512,1,0.031111112,150,,,,
763,18.604041465126823,2,0.035555556,150,,,,
764,38.20273692208195,5,0.115555555,150,,,,
765,22.93007769657417,1,0.035555556,150,,,,
766,23.343843994524644,1,0.053333335,150,,,,
767,18.21368430256997,7,0.12444445,150,,,,
768,16.406545651763352,1,0.031111112,150,,,,
769,21.473494845911148,1,0.035555556,150,,,,
770,17.555038134196717,0,0.013333334,150,,,,
771,25.74482969272168,5,0.08,150,,,,
772,26.326079208950105,4,0.08,150,,,,
773,14.315890245088575,1,0.013333334,150,,,,
774,36.017754604149026,6,0.12888889,150,,,,
775,16.909608876527486,2,0.04888889,150,,,,
776,17.820857009692716,0,0.013333334,150,,,,
777,19.02787122009617,1,0.026666667,150,,,,
778,15.026682554949588,0,0.022222223,150,,,,
779,13.080898321292054,0,0.008888889,150,,,,
780,2.5458028574619718,1,0.013333334,150,,,,
781,18.24297626326799,1,0.031111112,150,,,,
782,14.24816375191893,0,0.026666667,150,,,,
783,14.915720450511927,0,0.022222223,150,,,,
784,19.083280779698967,1,0.013333334,150,,,,
785,16.420562877257385,1,0.026666667,150,,,,
786,18.275745764767272,1,0.04,150,,,,
787,19.247164540511438,2,0.035555556,150,,,,
788,27.4524666906795,3,0.07111111,150,,,,
789,25.40432257883321,2,0.075555556,150,,,,
790,16.78960193038448,1,0.035555556,150,,,,
791,16.061068398060556,1,0.022222223,150,,,,
792,17.753240380659868,1,0.04,150,,,,
793,20.22492651374714,2,0.035555556,150,,,,
794,11.980702694099815,0,0.0044444446,150,,,,
795,18.873246802357123,2,0.035555556,150,,,,
796,14.312902463819889,0,0.013333334,150,,,,
797,15.821735671985646,1,0.022222223,150,,,,
798,16.08530541924007,0,0.0044444446,150,,,,
799,1.923255297429737,3,0.053333335,150,,,,
800,13.834189239235798,1,0.013333334,150,,,,
801,21.768244283101506,1,0.008888889,150,,,,
802,15.741267208962409,0,0.026666667,150,,,,
803,20.143564348701233,1,0.022222223,150,,,,
804,14.230576966131313,0,0.017777778,150,,,,
805,16.028802723448923,1,0.022222223,150,,,,
806,18.087742863279363,1,0.008888889,150,,,,
807,14.764430110972416,1,0.026666667,150,,,,
808,16.131266619820916,0,0.022222223,150,,,,
809,14.643048969984804,1,0.017777778,150,,,,
810,20.11449445783057,3,0.053333335,150,,,,
811,16.655097060264694,2,0.04888889,150,,,,
812,17.490574494426966,1,0.022222223,150,,,,
813,13.102245687935,1,0.026666667,150,,,,
814,17.549328514974135,1,0.031111112,150,,,,
815,13.899690164059738,1,0.022222223,150,,,,
816,21.382565607202075,0,0.013333334,150,,,,
817,13.390225417455625,1,0.013333334,150,,,,
818,16.032244100421984,1,0.026666667,150,,,,
819,20.220172536303718,1,0.017777778,150,,,,
820,16.854512578959895,0,0.008888889,150,,,,
821,20.64611057931976,2,0.031111112,150,,,,
822,17.558973320950283,0,0.017777778,150,,,,
823,23.593468083773196,2,0.044444446,150,,,,
824,13.956954788077852,0,0.0044444446,150,,,,
825,17.64891160561867,0,0.017777778,150,,,,
826,20.318910607399506,1,0.031111112,150,,,,
827,21.383612712305563,0,0.008888889,150,,,,
828,13.12317579732149,0,0.013333334,150,,,,
829,16.788197706954463,0,0.0044444446,150,,,,
830,16.879692787274,1,0.026666667,150,,,,
831,17.173098344635875,0,0.0044444446,150,,,,
832,21.467921132644374,1,0.017777778,150,,,,
833,20.963828233036864,0,0.013333334,150,,,,
834,15.069345516817702,0,0.013333334,150,,,,
835,11.80804456732449,1,0.017777778,150,,,,
836,12.803618515659071,0,0.008888889,150,,,,
837,17.116535831940432,0,0.022222223,150,,,,
838,16.262083875283686,2,0.031111112,150,,,,
839,16.410934672868297,0,0.013333334,150,,,,
840,12.537296029408537,1,0.013333334,150,,,,
841,19.48773014281746,1,0.031111112,150,,,,
842,16.1756056194869,0,0.017777778,150,,,,
843,15.466306805529548,1,0.013333334,150,,,,
844,16.09537533800618,0,0.008888889,150,,,,
845,19.490990603995886,0,0.008888889,150,,,,
846,15.488966129398555,0,0.013333334,150,,,,
847,16.859199015342757,0,0.008888889,150,,,,
848,22.62941291649573,4,0.062222224,150,,,,
849,12.24437313581743,0,0.0044444446,150,,,,
850,15.022265867235635,0,0.013333334,150,,,,
851,20.759773137810843,1,0.035555556,150,,,,
852,16.834514617644533,0,0.008888889,150,,,,
853,13.614092531947943,1,0.017777778,150,,,,
854,17.55034587748996,1,0.035555556,150,,,,
855,14.616696744627934,0,0.017777778,150,,,,
856,12.348958501966663,0,0.008888889,150,,,,
857,11.276549868322277,0,0.0044444446,150,,,,
858,15.847390641681692,1,0.031111112,150,,,,
859,16.868603277818405,0,0.013333334,150,,,,
860,12.198303096746617,1,0.008888889,150,,,,
861,16.84761212462636,1,0.017777778,150,,,,
862,19.121022596973567,0,0.0044444446,150,,,,
863,14.79027436284997,0,0.0044444446,150,,,,
864,18.181322981665556,0,0.0044444446,150,,,,
865,21.042221010343976,0,0.013333334,150,,,,
866,19.789722110930196,0,0.0044444446,150,,,,
867,16.086751211735127,0,0.013333334,150,,,,
868,13.79944012508685,0,0.0044444446,150,,,,
869,19.671927498138086,0,0.0044444446,150,,,,
870,10.732807580691762,0,0.0044444446,150,,,,
871,17.7827212016112,0,0.013333334,150,,,,
872,13.29253998159965,1,0.017777778,150,,,,
873,12.78824115670875,0,0.008888889,150,,,,
874,17.33439381308349,0,0.008888889,150,,,,
875,16.934894177925344,0,0.013333334,150,,,,
876,15.055417646426449,0,0.0044444446,150,,,,
877,15.774818210855457,0,0.017777778,150,,,,
878,16.213000522299875,0,0.008888889,150,,,,
879,18.079617638141663,0,0.008888889,150,,,,
880,15.630741913582188,0,0.008888889,150,,,,
881,19.552422390131454,1,0.013333334,150,,,,
882,13.648288449794059,0,0.008888889,150,,,,
883,17.303374813367064,0,0.008888889,150,,,,
884,17.208697252503406,1,0.026666667,150,,,,
885,20.46094957725741,1,0.013333334,150,,,,
886,19.259110252072126,0,0.013333334,150,,,,
887,23.511923181804054,1,0.022222223,150,,,,
888,17.31572724552614,0,0.008888889,150,,,,
889,20.184339458193485,0,0.0044444446,150,,,,
890,14.25304298360152,0,0.0044444446,150,,,,
891,12.011798216962475,0,0.008888889,150,,,,
892,19.842391440765514,0,0.0044444446,150,,,,
893,20.776755164987776,0,0.013333334,150,,,,
894,12.4780428611617,0,0.008888889,150,,,,
895,18.667554803799217,0,0.0044444446,150,,,,
896,16.3897539772536,1,0.022222223,150,,,,
897,15.354857872596664,1,0.022222223,150,,,,
898,19.284505215628826,0,0.013333334,150,,,,
899,11.734219756714896,0,0.0044444446,150,,,,
900,20.485996259446626,1,0.017777778,150,,,,
901,18.263472948576183,3,0.04888889,150,,,,
902,18.468062052188532,1,0.017777778,150,,,,
903,12.006143844364917,0,0.008888889,150,,,,
904,12.711099078002537,0,0.0044444446,150,,,,
905,17.992315470543378,0,0.008888889,150,,,,
