episode,reward,victims_rescued,coverage_ratio
741,-45.23864397327018,3,0.13333334
742,-38.55220893684859,3,0.10222222
743,-47.570022247880914,3,0.115555555
744,-41.063482250121645,4,0.10666667
745,-48.376864823793426,3,0.13777778
746,-27.05803497320453,5,0.14666666
747,-47.50321562402564,3,0.12888889
748,-62.468392578833715,2,0.12
749,-81.94082366665445,1,0.10666667
750,-75.65038016763503,1,0.08888889
751,-76.13994781107561,2,0.057777777
752,-77.95989187464889,1,0.10222222
753,-43.17093275266687,3,0.10666667
754,-32.21800133783289,4,0.14222223
755,-38.75078408024247,4,0.13333334
756,-57.93796007995066,3,0.10666667
757,-59.14219212241605,2,0.09777778
758,-46.69840463612899,3,0.115555555
759,-32.441145184384,4,0.13333334
760,-58.99279620885554,4,0.10222222
761,-42.12077797265125,4,0.14666666
762,-61.46130104858051,1,0.07111111
763,-50.73546711179645,3,0.115555555
764,-37.06530514864164,4,0.13333334
765,-52.49869271186665,2,0.13333334
766,-42.876341863834256,3,0.13333334
767,-45.114972086031415,4,0.08444444
768,-44.642587156594686,4,0.14222223
769,-32.62509484659577,5,0.115555555
770,-45.2567392790073,3,0.115555555
771,-59.12408609184391,2,0.12
772,-52.028198860841755,3,0.16
773,-70.03473775350626,1,0.12444445
774,-45.340663785277485,3,0.14222223
775,-55.84978195465368,2,0.08444444
776,-60.24160290296732,2,0.12
777,-43.41455457818593,4,0.093333334
778,-72.49618420522904,1,0.12
779,-45.15285604067968,3,0.11111111
780,-27.165051479729495,5,0.12
781,-22.62988987566616,5,0.17333333
782,-55.640407161961996,3,0.12888889
783,-79.33099459477944,2,0.057777777
784,-73.18635556684939,1,0.093333334
785,-54.18803545321781,2,0.12444445
786,-51.271280834141436,3,0.10666667
787,-61.782643943723556,2,0.10222222
788,-42.332706686725025,3,0.13777778
789,-49.550229439838475,4,0.115555555
790,-43.049490539555585,3,0.13777778
791,-75.65602815979369,1,0.11111111
792,-58.480973157089494,2,0.12888889
793,-45.904576645832755,3,0.12444445
794,-59.994809438948664,2,0.08
795,-37.24662013445632,4,0.12888889
796,-54.093175546325,3,0.12888889
797,-40.661128671514675,4,0.13777778
798,-75.32777271883276,2,0.093333334
799,-53.52968700529436,3,0.12444445
800,-42.42111221417247,3,0.13333334
801,-60.906417329175845,2,0.12
802,-43.40822793845205,3,0.13333334
803,-51.65859140685576,4,0.11111111
804,-56.03245048273743,3,0.08444444
805,-51.2443533826239,3,0.12444445
806,-58.56945128575961,2,0.12888889
807,-60.30929942390135,3,0.10666667
808,-58.689929131824755,2,0.10666667
809,-59.04941511600281,3,0.093333334
810,-55.39655235944086,2,0.075555556
811,-72.60283897672271,2,0.13333334
812,-72.90994310518398,1,0.10222222
813,-62.389210743559055,3,0.08
814,-42.397091071939364,4,0.10666667
815,-49.09806428570431,3,0.09777778
816,-95.0009521575189,1,0.07111111
817,-63.25967219781237,2,0.093333334
818,-35.16410503919863,4,0.15111111
819,-50.20931971539396,3,0.07111111
820,-47.274481193500556,3,0.093333334
821,-106.70231776757072,1,0.035555556
822,-45.243231331121876,3,0.12
823,-73.1595964019646,1,0.08444444
824,-49.612334398348374,3,0.115555555
825,-70.41655654971689,2,0.10222222
826,-67.9902704033072,2,0.075555556
827,-57.47225539833418,4,0.08444444
828,-95.3684406606587,1,0.075555556
829,-33.06270501652306,4,0.15555556
830,-42.90379004452186,4,0.10222222
831,-106.26529278557592,1,0.075555556
832,-81.71380626947769,2,0.08
833,-73.48773036344488,3,0.12444445
834,-58.54067867015831,2,0.10666667
835,-53.37606793205969,3,0.14222223
836,-46.23907502653817,4,0.11111111
837,-53.94767073880497,3,0.09777778
838,-38.353287584008754,4,0.13777778
839,-38.50663443507363,4,0.16
840,-52.953912957447265,3,0.09777778
841,-51.5393135973799,4,0.10666667
842,-57.6885172909707,3,0.08888889
843,-21.295775805561192,5,0.14666666
844,-85.95822390133755,2,0.062222224
845,-58.21622577359775,2,0.08888889
846,-84.33878204919851,1,0.093333334
847,-67.8610354433051,2,0.08444444
848,-45.67681760898095,3,0.15111111
849,-33.39030319147856,4,0.11111111
850,-61.20471521380076,2,0.053333335
851,-46.471245010242065,3,0.12444445
852,-61.6075203563157,2,0.08
853,-54.469029360098894,3,0.14222223
854,-54.801922986707545,3,0.075555556
855,-57.46658584966635,3,0.10222222
856,-53.9697859348607,3,0.11111111
857,-51.88897875473161,3,0.14666666
858,-37.98356180770963,4,0.12888889
859,-28.513114856005302,5,0.10666667
860,-59.672075409072264,2,0.13333334
861,-44.999706343721755,4,0.15111111
862,-49.88717307273999,3,0.115555555
863,-29.704506065282093,4,0.13333334
864,-39.91286455298028,5,0.115555555
865,-54.924637186285224,3,0.10666667
866,-64.70945224052176,2,0.11111111
867,-69.8107312998513,2,0.062222224
868,-48.612950535366956,3,0.12
869,-41.47123968778147,4,0.15111111
870,-78.22515521166474,2,0.06666667
871,-84.37103260937475,1,0.075555556
872,-26.985552685854742,5,0.15555556
873,-60.07202099408192,2,0.12444445
874,-64.093063399247,3,0.075555556
875,-46.24693601096955,3,0.14222223
876,-50.73203670515591,3,0.12444445
877,-74.60432791691596,1,0.093333334
878,-56.964025123807986,2,0.10222222
879,-61.812204757956664,3,0.07111111
880,-55.901527172199316,2,0.09777778
881,-67.15788496880457,1,0.11111111
882,-58.872338855422676,2,0.10222222
883,-71.77976595885065,1,0.12444445
884,-104.07588596342346,1,0.035555556
885,-36.54142885638281,4,0.08444444
886,-42.62389700236906,3,0.12
887,-49.51768680381318,2,0.08888889
888,-47.904610711022364,3,0.12888889
889,-52.74020460623695,3,0.08444444
890,-58.896869095481165,2,0.115555555
891,-47.211629632442936,4,0.115555555
892,-53.042609507769654,3,0.10222222
893,-66.81777423940072,3,0.08444444
894,-94.71558263285904,1,0.057777777
895,-52.62312989457155,3,0.13777778
896,-59.15443027848672,2,0.10222222
897,-63.558611030997874,2,0.075555556
898,-30.282108763717684,4,0.12444445
899,-65.19144897881974,3,0.10222222
900,-54.607300166563604,2,0.12444445
901,-48.61205785395997,2,0.16
902,-46.12007635982269,3,0.13333334
903,-59.01499420587778,3,0.09777778
904,-56.99711458184976,2,0.093333334
905,-47.835068975936416,3,0.11111111
906,-31.805440905201884,5,0.13333334
907,-49.60018184625359,3,0.09777778
908,-41.53177119900244,3,0.15111111
909,-59.047453136608745,2,0.10222222
910,-78.72495720965416,0,0.13777778
911,-51.09032402920681,3,0.10222222
912,-62.5046305559685,2,0.12444445
913,-53.13234556695535,2,0.16
914,-27.11503420169969,5,0.15555556
915,-50.4002609903518,3,0.08888889
916,-22.730799494797814,5,0.12
917,-53.44922686818732,2,0.093333334
918,-43.54897133908081,3,0.12
919,-60.28945499702277,2,0.06666667
920,-93.21767061004337,1,0.08444444
921,-53.529789701201025,3,0.14666666
922,-31.18205296714795,4,0.15555556
923,-40.41569328390708,4,0.15555556
924,-55.79585750326459,2,0.10666667
925,-63.4031471887303,1,0.12444445
926,-54.28241877968147,3,0.16
927,-35.85096291606728,5,0.12888889
928,-57.15734457913602,2,0.10666667
929,-60.637639545141056,1,0.093333334
930,-49.541000221783364,2,0.10666667
931,-96.84401344947743,1,0.07111111
932,-47.417291638510946,4,0.11111111
933,-34.611497846475224,4,0.12
934,-70.9252003607424,2,0.062222224
935,-54.63371684558907,3,0.115555555
936,-72.08332404903837,1,0.10222222
937,-34.58420339164918,4,0.13333334
938,-66.95544935351961,2,0.075555556
939,-60.097275665888255,2,0.075555556
940,-27.75887102030702,5,0.115555555
941,-44.34997618258368,3,0.08888889
942,-38.313710697985464,4,0.13333334
943,-66.93973326768592,2,0.075555556
944,-39.93035838683005,3,0.11111111
945,-18.507001976652436,5,0.13777778
946,-54.18105912460613,2,0.08444444
947,-26.081083045402035,5,0.17333333
948,-44.50668804936858,3,0.14666666
949,-59.809733847135135,2,0.13777778
950,-55.281598752828224,3,0.10666667
951,-73.44230241883098,2,0.10222222
952,-60.55579248503879,2,0.093333334
953,-62.75306202065615,2,0.12444445
954,-17.470012044946355,6,0.13333334
955,-27.489179861735785,5,0.11111111
956,-53.90708345637035,3,0.09777778
957,-53.99764940528083,3,0.10666667
958,-80.39564722373161,2,0.062222224
959,-24.184851960545217,5,0.10666667
960,-49.837971005075985,2,0.09777778
961,-62.13595288258645,2,0.08444444
962,-89.17470257504756,2,0.075555556
963,-46.408512243069794,3,0.115555555
964,-39.85314071519231,3,0.093333334
965,-57.70125232023071,3,0.10222222
966,-38.018767167054726,4,0.062222224
967,-55.8154628220528,2,0.12888889
968,-42.63661584576076,3,0.14222223
969,-57.39031220871382,3,0.08888889
970,-40.951732479748344,3,0.12444445
971,-113.02255586407782,1,0.04
972,-24.958345168023087,5,0.11111111
973,-59.68547210523468,2,0.115555555
974,-37.7053793187709,4,0.13333334
975,-48.96171076543391,3,0.12444445
976,-46.15243656133709,3,0.08444444
977,-53.77627985013757,4,0.10666667
978,-68.2245838564822,1,0.10666667
979,-57.291608194601324,2,0.12888889
980,-64.10222995953588,2,0.07111111
981,-33.116018481843156,4,0.12888889
982,-39.90840955466123,4,0.10666667
983,-35.34947166135398,4,0.16
984,-73.84163386475642,3,0.075555556
985,-33.24755369124705,4,0.12888889
986,-67.08064243499291,2,0.09777778
987,-59.50401774189244,2,0.11111111
988,-59.038092947265575,2,0.115555555
989,-60.17529739196471,2,0.09777778
990,-52.46680490647992,3,0.12888889
991,-92.22177533308495,1,0.044444446
992,-79.94228893046906,1,0.04888889
993,-61.088741917904954,2,0.093333334
994,-55.99087655774099,2,0.10222222
995,-28.569118486046758,4,0.15555556
996,-17.896383425234326,6,0.13777778
997,-39.448933392802395,4,0.13777778
998,-63.58778358344576,2,0.12
999,-34.55437802042488,4,0.115555555
1000,-81.561839750408,2,0.08888889
1001,-46.9097355648621,4,0.12
1002,-114.63615281270735,2,0.04888889
1003,-63.68726525872584,2,0.10666667
1004,-70.42275861156682,2,0.08444444
1005,-53.80423555487221,3,0.10222222
1006,-30.553136969164772,4,0.12444445
1007,-59.07946828649674,3,0.07111111
1008,-53.64999605382178,2,0.08888889
1009,-51.48964079285521,3,0.12888889
1010,-93.3953592749017,1,0.035555556
1011,-74.32384657442918,1,0.06666667
1012,-59.2159130115103,3,0.13333334
1013,-43.791970099451206,4,0.13333334
1014,-34.40078771683803,4,0.16
1015,-32.577898206459906,4,0.115555555
1016,-41.66084435137384,3,0.13333334
1017,-29.957186832075703,4,0.15111111
1018,-44.434010192564564,4,0.13777778
1019,-39.55557709388655,4,0.14666666
1020,-60.22308615593794,2,0.11111111
1021,-80.06604619942658,0,0.075555556
1022,-79.5895318796668,2,0.093333334
1023,-48.38424278982479,3,0.09777778
1024,-60.29546568122934,3,0.09777778
1025,-70.92725883839852,2,0.10222222
1026,-30.255510758535838,5,0.14222223
1027,-66.35181615587109,2,0.08444444
1028,-48.545145012046184,4,0.12
1029,-86.67705544912779,1,0.06666667
1030,-46.086409088145174,3,0.115555555
1031,-49.224014500023436,3,0.08
1032,-46.6628081189711,4,0.10222222
1033,-55.277775841102624,2,0.13777778
1034,-30.617455303256598,5,0.12444445
1035,-24.416528968300753,5,0.18666667
1036,-23.100253708713545,5,0.12888889
1037,-55.87997840776804,3,0.11111111
1038,-64.42667979299273,2,0.07111111
1039,-45.37257966220967,4,0.11111111
1040,-60.57340653497305,3,0.08444444
1041,-55.00286682084119,2,0.115555555
1042,-32.80141831983391,4,0.13333334
1043,-80.41117247228334,1,0.10222222
1044,-74.25448772066264,1,0.093333334
1045,-46.859653200269754,4,0.11111111
1046,-50.957419439629625,3,0.13333334
1047,-51.65808026200717,2,0.12444445
1048,-49.89320718398581,2,0.12888889
1049,-37.93710335457249,4,0.115555555
1050,-57.56341107229095,3,0.075555556
1051,-63.21715599006003,3,0.12
1052,-70.33700303289203,2,0.10666667
1053,-38.48340899412386,4,0.10666667
1054,-74.47095561916366,3,0.08888889
1055,-27.86976449844268,4,0.12444445
1056,-37.30562537670509,4,0.10222222
1057,-51.19932117775089,3,0.10222222
1058,-59.77927938848611,2,0.08444444
1059,-73.37459504508848,1,0.075555556
1060,-53.941813254734285,2,0.15555556
1061,-54.4576331691015,2,0.10666667
1062,-17.294654237841183,6,0.13777778
1063,-74.71768109236567,2,0.08444444
1064,-64.21323997341729,2,0.093333334
1065,-49.19190641442389,3,0.09777778
1066,-55.45336038517067,2,0.08
1067,-31.311792860324875,4,0.12888889
1068,-46.41991978874596,3,0.115555555
1069,-52.43996375276978,2,0.12
1070,-73.6713155886461,2,0.08888889
1071,-66.40365496592328,2,0.13333334
1072,-69.07637966236979,2,0.075555556
1073,-45.38201182539861,3,0.11111111
1074,-72.96297644875767,2,0.08
1075,-62.54012047646026,3,0.08888889
1076,-88.44828658155855,1,0.08444444
1077,-46.85712067722882,3,0.14666666
1078,-53.778284646802206,3,0.13777778
1079,-72.61619386969649,1,0.04888889
1080,-42.59196895365065,4,0.08888889
1081,-109.30048251091289,1,0.031111112
1082,-49.64309907118357,3,0.10666667
1083,-50.88584164656189,2,0.12888889
1084,-60.20715069150587,3,0.115555555
1085,-49.96588259458629,3,0.16
1086,-53.69117887084741,3,0.115555555
1087,-51.21894142543457,3,0.11111111
1088,-75.8494493102456,2,0.08888889
1089,-66.18298820208605,2,0.062222224
1090,-56.422672016411404,2,0.12444445
1091,-72.52100924764933,2,0.093333334
1092,-48.73721840627077,3,0.10666667
1093,-42.24048778890632,3,0.057777777
1094,-54.727103977062534,3,0.12888889
1095,-35.95899601920335,4,0.15111111
1096,-50.50058608710429,3,0.12444445
1097,-54.66396577211056,2,0.10222222
1098,-41.935176546294294,3,0.093333334
1099,-41.4370575907198,3,0.115555555
1100,-52.565679783133355,2,0.13777778
1101,-44.10374167735154,3,0.12444445
1102,-66.79149632940802,2,0.093333334
1103,-52.68136641823739,2,0.12888889
1104,-62.849203819757456,2,0.12
1105,-36.80675867708342,4,0.12
1106,-67.78652446147676,2,0.08888889
1107,-75.0919675789506,2,0.10222222
1108,-41.80634801416424,4,0.12
1109,-75.6045841047244,1,0.08888889
1110,-69.20926141489592,1,0.06666667
1111,-44.9914006800193,3,0.08
1112,-55.05240022152302,3,0.13333334
1113,-38.1557369965531,4,0.13333334
1114,-84.54852536819922,2,0.04888889
1115,-55.89690816044499,2,0.115555555
1116,-43.65141754433393,4,0.08444444
1117,-50.44299693284038,3,0.075555556
1118,-17.484089877976395,6,0.13777778
1119,-52.84181440640195,3,0.093333334
1120,-52.77079618471847,3,0.08888889
1121,-59.670400714961914,2,0.12444445
1122,-44.35418092250718,3,0.11111111
1123,-56.71869515104069,3,0.115555555
1124,-70.13797963810944,1,0.12
1125,-41.73484940678941,3,0.13333334
1126,-48.688253637725936,4,0.11111111
1127,-36.045394108197314,4,0.11111111
1128,-66.5149026803372,2,0.062222224
1129,-59.75118770794705,3,0.11111111
1130,-41.864562734653326,3,0.075555556
1131,-68.27133398490373,1,0.10666667
1132,-29.3282490349494,4,0.13333334
1133,-42.027696250850674,4,0.10222222
1134,-17.055470929655954,5,0.18666667
1135,-66.72929415261632,2,0.08444444
1136,-31.173964151276035,4,0.14222223
1137,-57.63682902663933,2,0.10222222
1138,-82.67773796165045,1,0.115555555
1139,-30.80190111847682,4,0.12888889
1140,-67.78979971640307,2,0.13333334
1141,-43.92207801938118,3,0.12
1142,-74.84771264656675,0,0.07111111
1143,-97.60481304800086,1,0.04
1144,-41.48976054746965,3,0.08
1145,-48.62121904706923,3,0.06666667
1146,-56.73550282780426,3,0.10666667
1147,-63.525507298848844,3,0.12444445
1148,-30.22345363211462,4,0.17333333
1149,-54.02534344556427,4,0.11111111
1150,-40.283958135516656,4,0.13333334
1151,-17.433800512276978,6,0.14666666
1152,-70.96123261962715,1,0.07111111
1153,-40.78724627777779,3,0.12444445
1154,-52.43440302025214,3,0.12888889
1155,-53.68156287720466,2,0.08
1156,-40.57641376619498,4,0.08444444
1157,-70.4918207113959,1,0.15555556
1158,-48.2188424487077,3,0.11111111
1159,-70.18128574772712,1,0.12
1160,-43.8521204516975,3,0.10222222
1161,-58.443441256851564,3,0.093333334
1162,-74.2850524945851,1,0.06666667
1163,-66.20935534045961,3,0.075555556
1164,-41.44611211274304,3,0.15111111
1165,-30.86448327956309,4,0.12444445
1166,-82.13309315152839,2,0.06666667
1167,-59.855838157159624,3,0.093333334
1168,-87.96112207668519,2,0.06666667
1169,-74.70109760226713,3,0.08
1170,-90.11013584524662,1,0.06666667
1171,-43.336978448526494,3,0.13777778
1172,-49.06610247804078,4,0.15111111
1173,-43.65968150671783,3,0.12888889
1174,-41.34950939163354,3,0.12444445
1175,-73.59123408584831,1,0.10666667
1176,-39.898506635888765,3,0.115555555
1177,-59.79865613332565,2,0.09777778
1178,-87.62269090035684,2,0.07111111
1179,-73.4095178708158,1,0.093333334
1180,-64.68200841918008,3,0.06666667
1181,-44.05161329191114,3,0.12444445
1182,-62.78845620835087,2,0.10666667
1183,-51.32416445612609,4,0.11111111
1184,-46.964665743774205,3,0.08
1185,-48.4592959469521,3,0.13333334
1186,-66.03096180957326,1,0.12888889
1187,-82.4990995517532,2,0.062222224
1188,-42.60918638267155,3,0.12
1189,-63.91173089263825,2,0.10666667
1190,-34.79085424548746,4,0.13777778
1191,-40.13909093661653,4,0.08888889
1192,-21.69475920215755,5,0.12444445
1193,-58.66321304925083,2,0.06666667
1194,-63.98633485980735,1,0.11111111
1195,-53.419710262315874,3,0.09777778
1196,-41.225518629748734,3,0.13333334
1197,-55.06312711519152,3,0.09777778
1198,-52.10067467243437,2,0.12444445
1199,-45.892129005187385,3,0.12
1200,-42.73915923762061,3,0.15111111
1201,-41.98446360960891,4,0.12888889
1202,-23.712648509754292,5,0.12444445
1203,-61.34872917160627,2,0.14222223
1204,-58.49969827086158,2,0.13777778
1205,-56.258391863647425,2,0.093333334
1206,-60.64128757799576,3,0.093333334
1207,-54.409346999687294,2,0.15111111
1208,-51.40476546251338,4,0.115555555
1209,-52.18168275602966,2,0.11111111
1210,-42.8199915936974,3,0.16
1211,-25.886061619368647,5,0.13777778
1212,-33.14732761839496,4,0.14222223
1213,-42.42697286729671,5,0.13333334
1214,-46.03274063738783,3,0.12444445
1215,-59.39957929291867,3,0.06666667
1216,-31.63336215670638,4,0.12444445
1217,-54.45373190325845,3,0.08
1218,-59.2138324745517,2,0.12
1219,-51.347536107918884,2,0.115555555
1220,-32.91684984939536,4,0.115555555
1221,-89.6631165097709,1,0.044444446
1222,-80.53083252969223,1,0.08
1223,-70.43321590791814,2,0.115555555
1224,-76.5083872155125,2,0.093333334
1225,-19.863998304828634,5,0.17777778
1226,-32.975060151034995,4,0.10222222
1227,-34.23098999984282,4,0.13777778
1228,-41.91030269150847,3,0.13333334
1229,-29.055992303905242,4,0.115555555
1230,-42.67420606832274,4,0.10666667
1231,-47.42405869818183,4,0.075555556
1232,-74.04258404158496,2,0.10666667
1233,-53.566508130570796,3,0.14666666
1234,-55.18521796049231,2,0.075555556
1235,-88.82497960709163,2,0.044444446
1236,-40.63080831201591,4,0.13333334
1237,-44.77311540930788,4,0.12444445
1238,-47.15274717782054,3,0.11111111
1239,-47.102604064694916,3,0.16444445
1240,-51.603844029677184,2,0.12
1241,-116.2850106585761,1,0.031111112
1242,-70.83497078228234,1,0.08444444
1243,-43.84552131437657,3,0.115555555
1244,-51.20355280708815,3,0.12888889
1245,-49.76478351810726,3,0.08888889
1246,-49.05160864797419,3,0.12444445
1247,-58.89353532269072,2,0.10222222
1248,-56.30888485358198,3,0.06666667
1249,-52.01140664667947,3,0.115555555
1250,-31.32257090709517,4,0.12444445
1251,-42.60296723958419,3,0.15555556
1252,-64.23780299199872,2,0.07111111
1253,-50.39214816512576,3,0.12888889
1254,-62.544971889477,3,0.12
