episode,reward,victims_rescued,coverage_ratio,steps,avg_final_battery,total_energy_consumed,cumulative_risk,total_loss,actor_loss,critic_loss,entropy
911,-778.7326065465061,1,0.12444445,326,0.0,2.0170000000000012,0.9583337697670534,,,,
912,-746.7533914981323,2,0.14222223,325,0.0,2.0350000000000006,0.9638794332088106,,,,
913,-862.9358778547507,0,0.04,332,0.0,2.0080000000000013,1.4622318569833892,,,,
914,-796.9801740322932,1,0.11111111,329,0.0,2.029000000000001,0.9638249354861959,,,,
915,-841.2568484110636,0,0.07111111,332,0.0,2.0260000000000007,1.0354698940709037,,,,
916,-843.3161527479015,0,0.06666667,331,0.0,2.016000000000001,0.9672101831934267,,,,
917,-763.7163941437244,3,0.07111111,330,0.0,2.0270000000000006,1.0227196095816073,,,,
918,-825.6493842098122,0,0.08888889,330,0.0,2.0180000000000007,0.9790256139874721,,,,
919,-791.2877268496692,1,0.12,328,0.0,2.029000000000001,0.9642217899779291,,,,
920,-850.4652607406812,0,0.053333335,332,0.0,2.016000000000001,0.9716040493787379,,,,
921,-826.7809911755701,0,0.093333334,328,0.0,2.010000000000001,0.9684394117046681,,,,
922,-794.9566131807553,1,0.115555555,329,0.0,2.0310000000000006,0.9715342120503557,,,,
923,-775.9589061846568,2,0.11111111,329,0.0,2.0340000000000003,1.4522470789771036,,,,
924,-777.7039459552344,2,0.08888889,328,0.0,2.020000000000001,1.0786097303489632,,,,
925,-836.7064571656155,2,0.022222223,331,0.0,2.006000000000001,0.9450171443743691,,,,
926,-764.7716721414806,2,0.12888889,328,0.0,2.036,0.9609914760987122,,,,
927,-754.4115011323904,2,0.10666667,324,0.0,2.0020000000000016,0.9474600754927005,,,,
928,-864.915300851937,0,0.035555556,334,0.0,2.0180000000000007,1.1542467234624598,1091.3403249415794,-3.525531551995531e-05,2182.6805267333984,9.683019564477036e-05
929,-829.7066619055583,1,0.04,331,0.0,2.0090000000000012,1.2262307937038919,,,,
930,-777.1417880403894,2,0.093333334,326,0.0,2.0080000000000013,1.068812536025948,,,,
931,-854.5207018846081,0,0.057777777,330,0.0,2.006000000000001,1.3761001256405305,,,,
932,-866.732705928832,0,0.017777778,334,0.0,2.010000000000001,0.7057003952554649,,,,
933,-879.2265623047001,0,0.008888889,334,0.0,2.006000000000001,1.2540908203133203,,,,
934,-871.8712226483774,0,0.013333334,333,0.0,2.0040000000000013,1.1297615098918208,,,,
935,-869.7245062158961,0,0.022222223,333,0.0,2.0080000000000013,1.2713937477263915,,,,
936,-864.4160395328087,0,0.026666667,333,0.0,2.010000000000001,1.0599493021872388,,,,
937,-829.5637509712384,1,0.04888889,330,0.0,2.0070000000000014,1.1834500647492316,,,,
938,-834.6167769612939,1,0.057777777,331,0.0,2.0170000000000012,1.7245051307529111,,,,
939,-853.9612881029451,0,0.057777777,330,0.0,2.006000000000001,1.47224587352969,,,,
940,-819.3591535205392,1,0.06666667,330,0.0,2.015000000000001,0.9406635680359429,,,,
941,-784.5534430547543,2,0.08,327,0.0,2.0080000000000013,1.051056203650282,,,,
942,-835.5236168879059,1,0.044444446,331,0.0,2.0170000000000012,1.384694459193721,,,,
943,-880.6468228917319,0,0.013333334,334,0.0,2.0080000000000013,1.491014859448796,,,,
944,-833.1278246510033,1,0.053333335,333,0.0,2.0270000000000006,1.4521749767335401,,,,
945,-840.1739511950408,1,0.026666667,333,0.0,2.015000000000001,1.0664767463360507,,,,
946,-842.9027762993043,1,0.026666667,333,0.0,2.015000000000001,1.248265086620288,,,,
947,-842.1923670886772,1,0.017777778,333,0.0,2.0110000000000015,0.9159178059118076,,,,
948,-860.145258835067,0,0.031111112,333,0.0,2.012000000000001,0.9177372556711152,,,,
949,-847.1438630552323,1,0.013333334,333,0.0,2.0090000000000012,1.1035375370154756,,,,
950,-867.8311369365948,0,0.017777778,332,0.0,2.0000000000000013,1.0843157957729816,,,,
951,-825.9069773154237,1,0.04,330,0.0,2.0030000000000014,0.9207584876949128,,,,
952,-821.7837157301266,1,0.06666667,330,0.0,2.015000000000001,1.1028343820084234,,,,
953,-829.8919431608713,1,0.04888889,332,0.0,2.019000000000001,1.0422628773914198,,,,
954,-825.9558548284494,1,0.062222224,331,0.0,2.019000000000001,1.2891369885632935,,,,
955,-864.4665163416912,0,0.035555556,332,0.0,2.0080000000000013,1.296327756112753,,,,
956,-828.6347612381885,1,0.04888889,330,0.0,2.0070000000000014,1.3882374158792317,,,,
957,-795.6543718948793,2,0.06666667,329,0.0,2.014000000000001,1.3317581263252827,,,,
958,-817.1441677922179,1,0.04888889,327,0.0,2.0080000000000013,1.2912378528145247,,,,
959,-803.2267004716722,2,0.04888889,331,0.0,2.0180000000000007,1.236340031444812,,,,
960,-847.5324936106123,1,0.022222223,334,0.0,2.0170000000000012,1.1905662407074669,788.8024796257411,1.702623445010154e-07,1577.6049499511719,4.479892794506668e-06
961,-856.1047211535122,0,0.04,334,0.0,2.020000000000001,0.7094347435674596,,,,
962,-831.3534183147656,2,0.044444446,329,0.0,2.0040000000000013,1.4646812209843774,,,,
963,-837.1853378242168,1,0.044444446,334,0.0,2.0270000000000006,1.2138225216144374,,,,
964,-865.8543194310714,0,0.035555556,333,0.0,2.014000000000001,1.4409012954047424,,,,
965,-814.9712056190932,1,0.08444444,329,0.0,2.0170000000000012,1.3013337079395249,,,,
966,-860.9581275501657,0,0.035555556,334,0.0,2.0180000000000007,0.8904351700110463,,,,
967,-825.0023872704145,2,0.053333335,329,0.0,2.0080000000000013,1.1936524846943088,,,,
968,-846.258632442888,1,0.022222223,332,0.0,2.0070000000000014,1.4109754961925396,,,,
969,-825.4632712991227,1,0.06666667,332,0.0,2.0270000000000006,1.3176847532748424,,,,
970,-854.6965382538145,0,0.044444446,331,0.0,2.006000000000001,1.0116625502543135,,,,
971,-834.6663933205006,1,0.031111112,332,0.0,2.0110000000000015,0.9233862213667072,,,,
972,-827.4165565684425,1,0.062222224,333,0.0,2.0310000000000006,1.3585971045628402,,,,
973,-882.6756080481234,0,0.008888889,334,0.0,2.0040000000000013,1.4751738698748993,,,,
974,-830.5431816096298,1,0.053333335,331,0.0,2.015000000000001,1.3100254406419842,,,,
975,-857.8300150810833,0,0.035555556,333,0.0,2.014000000000001,0.9059476720722089,,,,
976,-848.5304727486558,1,0.013333334,332,0.0,2.0030000000000014,1.4108848499103708,,,,
977,-830.0203419510187,1,0.044444446,330,0.0,2.0050000000000017,1.3377027967345905,,,,
978,-843.625625559741,1,0.017777778,332,0.0,2.0050000000000017,1.226295037316059,,,,
979,-838.4143806037183,1,0.026666667,333,0.0,2.015000000000001,0.9490387069145627,,,,
980,-875.8202129872831,0,0.008888889,334,0.0,2.006000000000001,1.0270008658188758,,,,
981,-825.4158703680183,2,0.053333335,331,0.0,2.020000000000001,1.3245246912012223,,,,
982,-875.672955196675,0,0.013333334,333,0.0,2.0040000000000013,1.383210346444999,,,,
983,-862.7491212032721,0,0.022222223,333,0.0,2.0080000000000013,0.8063680802181198,,,,
984,-845.9275254549364,1,0.022222223,334,0.0,2.0170000000000012,1.083435030329072,,,,
985,-855.9159518590808,0,0.04,332,0.0,2.010000000000001,1.0023967906053868,,,,
986,-875.7171772986989,0,0.008888889,333,0.0,2.0020000000000016,1.2438651532465603,,,,
987,-849.1471413582502,1,0.022222223,334,0.0,2.0170000000000012,1.2982094238833397,,,,
988,-826.5016949492249,1,0.035555556,328,0.0,2.0020000000000016,1.3746196632816232,,,,
989,-826.980974342638,1,0.06666667,334,0.0,2.0370000000000004,1.2480649561758377,,,,
990,-870.1010543174235,0,0.022222223,332,0.0,2.0040000000000013,1.3870569544948876,,,,
991,-865.0774437217088,0,0.035555556,332,0.0,2.0080000000000013,1.3370562481139145,,,,
992,-854.3223469746941,0,0.053333335,331,0.0,2.010000000000001,1.2721031316462756,,,,
993,-859.7902351027335,0,0.04888889,334,0.0,2.0240000000000005,1.2404156735155567,,,,
994,-836.4183116905508,1,0.04,334,0.0,2.025000000000001,1.0199407793700528,,,,
995,-836.1661496007354,1,0.044444446,330,0.0,2.0050000000000017,1.4808099733823459,,,,
996,-849.1050011625741,0,0.062222224,330,0.0,2.0080000000000013,1.2913200775049254,,,,
997,-828.5941637123997,1,0.053333335,333,0.0,2.0270000000000006,1.1500642474933083,,,,
998,-862.1826094434196,0,0.04888889,334,0.0,2.0240000000000005,1.399907296227958,,,,
999,-873.7310251358854,0,0.026666667,334,0.0,2.014000000000001,1.4570016757256883,,,,
